m-airspeed-MPS,m-altitudeASL-MTR,m-altitudeAGL-MTR,m-groundspeed-MPS,m-pitchRate-DEGpSEC,m-rollRate-DEGpSEC,m-yawRate-DEGpSEC,m-azimuth-DEG,m-inclination-DEG,m-roll-DEG,m-aircraftPositionX-MTR,m-aircraftPositionY-MTR,m-velocityWorldU-MPS,m-velocityWorldV-MPS,m-velocityWorldW-MPS,m-velocityBodyU-MPS,m-velocityBodyV-MPS,m-velocityBodyW-MPS,m-accelerationWorldAX-MPS2,m-accelerationWorldAY-MPS2,m-accelerationWorldAZ-MPS2,m-accelerationBodyAX-MPS2,m-accelerationBodyAY-MPS2,m-accelerationBodyAZ-MPS2,m-windX-MPS,m-windY-MPS,m-windZ-MPS,m-propRPM,m-heliMainRotorRPM,m-batteryVoltage-VOLTS,m-batteryCurrentDraw-AMPS,m-batteryRemainingCapacity-MAH,m-fuelRemaining-OZ,m-isLocked,m-hasLostComponents,m-anEngineIsRunning,m-isTouchingGround,m-currentPhysicsTime-SEC,m-currentPhysicsSpeedMultiplier,m-orientationQuaternion-X,m-orientationQuaternion-Y,m-orientationQuaternion-Z,m-orientationQuaternion-W,rc_channel_0,rc_channel_1,rc_channel_2,rc_channel_3,rc_channel_4,rc_channel_5,rc_channel_6,rc_channel_7,rc_channel_8,rc_channel_9,rc_channel_10,rc_channel_11
36.92898235176141,6.297617422497581,6.297617422497581,36.827501663152525,-0.14758856043152946,0.3787705208645775,0.2606309597528593,-40.86330795288086,6.011362552642822,7.178758144378662,98.09170532226562,106.28675842285156,27.806547164916992,24.146652221679688,-2.735846996307373,36.91143798828125,0.21025045216083527,1.1184698343276978,-1.0197808742523193,-0.3015669882297516,-0.3018484115600586,0.0947217345237732,-0.8323911130428314,-10.123044967651367,0,0,0,35651.09765625,-1,24.600961266801548,25.537717819213867,3696.246826171875,-1,False,False,True,False,388.37612338899635,1,0.07086475938558578,0.04031763970851898,-0.344849556684494,0.935110330581665,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.92216660287839,6.3144111650757395,6.3144111650757395,36.820553349750526,-0.6064028375169528,0.5424983104906005,-0.10996856089954576,-40.86206817626953,6.009896755218506,7.181229114532471,98.23989868164062,106.45741271972656,27.799549102783203,24.144113540649414,-2.737377882003784,36.90471267700195,0.21332453191280365,1.1148592233657837,-1.1860648393630981,-0.4564110338687897,-0.2262042760848999,-0.1392819881439209,-0.8346916139125824,-10.07094669342041,0,0,0,35069.91796875,-1,24.600961266801548,24.554365158081055,3696.246826171875,-1,False,False,True,False,388.3822608888149,1,0.07085982710123062,0.04034305736422539,-0.3448389172554016,0.9351135492324829,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.914009745195756,6.332036252268665,6.332036252268665,36.812304556267705,-1.0787145548370063,0.636510789972931,-0.47184827833814325,-40.862762451171875,6.005046367645264,7.184976577758789,98.39534759521484,106.6363754272461,27.791505813598633,24.14079475402832,-2.738311290740967,36.89669418334961,0.21507345139980316,1.109678864479065,-1.2994623184204102,-0.5547236204147339,-0.143166184425354,-0.298075795173645,-0.8271512389183044,-10.004537582397461,0,0,0,34484.09375,-1,24.600961266801548,23.564224243164062,3696.246826171875,-1,False,False,True,False,388.38869918882847,1,0.07083186507225037,0.040388062596321106,-0.3448455035686493,0.9351112246513367,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.90492361052243,6.3495950644363575,6.3495950644363575,36.80315909010476,-1.4609335206303058,0.6790797281943242,-0.8027242347118317,-40.86537170410156,5.997111797332764,7.189408779144287,98.55012512207031,106.81455993652344,27.78276824951172,24.13690757751465,-2.7387712001800537,36.88779830932617,0.21543733775615692,1.1030536890029907,-1.38400137424469,-0.6229671835899353,-0.05040391907095909,-0.41713058948516846,-0.8140926361083984,-9.924674987792969,0,0,0,33926.43359375,-1,24.600961266801548,22.617977142333984,3696.246826171875,-1,False,False,True,False,388.3951109889895,1,0.07078153640031815,0.0404469259083271,-0.34486937522888184,0.935103714466095,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.89523306663704,6.366412061409335,6.366412061409335,36.79346493782969,-1.8091449764133358,0.6930405273695897,-1.0906804052756343,-40.86954879760742,5.98704719543457,7.194043159484863,98.69833374023438,106.98513793945312,27.773679733276367,24.132587432861328,-2.738459587097168,36.878326416015625,0.21462182700634003,1.095910906791687,-1.50987708568573,-0.7306843996047974,0.10626775026321411,-0.5999701023101807,-0.7965575456619263,-9.787235260009766,0,0,0,33416.6015625,-1,24.600961266801548,21.747220993041992,3696.246826171875,-1,False,False,True,False,388.40125138894655,1,0.07071501761674881,0.04051300138235092,-0.34490734338760376,0.935092031955719,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.88474247763126,6.383307541964825,6.383307541964825,36.78300813205403,-2.0876721780673506,0.7077767130556367,-1.350653292346351,-40.875205993652344,5.974635124206543,7.198931694030762,98.84722137451172,107.156494140625,27.763961791992188,24.12782859802246,-2.7376158237457275,36.868080139160156,0.21281979978084564,1.0878292322158813,-1.6059651374816895,-0.7947911024093628,0.16665427386760712,-0.7223334312438965,-0.7769246995449066,-9.741151809692383,0,0,0,32924.01171875,-1,24.600961266801548,20.906147003173828,3696.246826171875,-1,False,False,True,False,388.4074213888962,1,0.07063069939613342,0.04058743640780449,-0.3449588119983673,0.935076117515564,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.87293993530493,6.400983207466481,6.400983207466481,36.771289290940565,-2.334231107953201,0.731986263878639,-1.5917962026828718,-40.88252258300781,5.959742546081543,7.204307556152344,99.00302124023438,107.33575439453125,27.753156661987305,24.12239646911621,-2.7360525131225586,36.85655212402344,0.21004362404346466,1.0788551568984985,-1.7286617755889893,-0.8830021619796753,0.2779178023338318,-0.886062741279602,-0.7521812617778778,-9.648338317871094,0,0,0,32428.900390625,-1,24.600961266801548,20.061752319335938,3696.246826171875,-1,False,False,True,False,388.41387878893875,1,0.07052825391292572,0.0406724214553833,-0.3450252115726471,0.935055673122406,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.8606349801477,6.4183147079248215,6.4183147079248215,36.75913270883744,-2.5758599221894656,0.7655606972306259,-1.7990403524213434,-40.89098358154297,5.943334579467773,7.2098774909973145,99.15584564208984,107.51158142089844,27.742021560668945,24.116676330566406,-2.7336008548736572,36.84452438354492,0.2065255492925644,1.0698436498641968,-1.7983299493789673,-0.9287659525871277,0.3988344371318817,-0.9834874868392944,-0.7279140949249268,-9.538651466369629,0,0,0,31962.3359375,-1,24.600961266801548,19.265918731689453,3696.246826171875,-1,False,False,True,False,388.42021478898823,1,0.0704144760966301,0.040762946009635925,-0.34510186314582825,0.9350319504737854,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.84779709433514,6.435462498664094,6.435462498664094,36.74648287448132,-2.7463536007862785,0.8108569084935198,-1.9778068837526916,-40.90045166015625,5.925565719604492,7.215728282928467,99.3071517944336,107.68563079833984,27.7304630279541,24.11069107055664,-2.7305946350097656,36.831974029541016,0.2024070769548416,1.060538649559021,-1.8656901121139526,-0.9696706533432007,0.5078421831130981,-1.074936866760254,-0.702887237071991,-9.440411567687988,0,0,0,31517.712890625,-1,24.600961266801548,18.508811950683594,3696.246826171875,-1,False,False,True,False,388.4264891888015,1,0.07029084116220474,0.04085933789610863,-0.3451874554157257,0.9350053668022156,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.83288655278493,6.454370647091139,6.454370647091139,36.73184451545855,-2.925037742965287,0.8733091132664867,-2.1452952792797078,-40.911964416503906,5.904682159423828,7.22263765335083,99.47415161132812,107.87769317626953,27.71713638305664,24.103708267211914,-2.72637677192688,36.8173713684082,0.19728092849254608,1.0503588914871216,-1.9616001844406128,-1.0385334491729736,0.6830732822418213,-1.213283658027649,-0.6724932193756104,-9.280404090881348,0,0,0,31045.30859375,-1,24.600961266801548,17.70884132385254,3696.246826171875,-1,False,False,True,False,388.43341618892737,1,0.07014577835798264,0.04097268357872963,-0.3452911674976349,0.9349731206893921,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.82014138846591,6.469866794438417,6.469866794438417,36.71936423686463,-3.028824596139202,0.9306928377059194,-2.2619188319636123,-40.922176361083984,5.886471748352051,7.22873067855835,99.61119842529297,108.03527069091797,27.705781936645508,24.097745895385742,-2.7223339080810547,36.80488967895508,0.19267933070659637,1.0419050455093384,-2.0129382610321045,-1.0571808815002441,0.7369116544723511,-1.2724255323410034,-0.6476153135299683,-9.234539031982422,0,0,0,30671.384765625,-1,24.600961266801548,17.076641082763672,3696.246826171875,-1,False,False,True,False,388.43910198891535,1,0.07001958042383194,0.041071999818086624,-0.3453829884529114,0.9349443316459656,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.804442644737,6.488367409596265,6.488367409596265,36.704031278358826,-3.1262871213757535,1.0083841008149648,-2.3779084577499816,-40.935089111328125,5.863900184631348,7.236510276794434,99.7750244140625,108.22362518310547,27.69182586669922,24.09042739868164,-2.71681547164917,36.789493560791016,0.1868620067834854,1.0319749116897583,-2.0710854530334473,-1.086722493171692,0.8375020623207092,-1.3492426872253418,-0.6209732890129089,-9.14324951171875,0,0,0,30237.703125,-1,24.600961266801548,16.35150146484375,3696.246826171875,-1,False,False,True,False,388.44590108888224,1,0.0698639526963234,0.041196826845407486,-0.3454987406730652,0.9349076747894287,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
36.789617916124705,6.505200684645615,6.505200684645615,36.68959629025964,-3.2214327185070033,1.0801901957818245,-2.4629814473992155,-40.94744873046875,5.842601299285889,7.244125843048096,99.92435455322266,108.39527893066406,27.678699493408203,24.08352279663086,-2.710998058319092,36.77493667602539,0.181326761841774,1.0232375860214233,-2.1273915767669678,-1.116075873374939,0.9397956132888794,-1.4244279861450195,-0.5950408577919006,-9.04991340637207,0,0,0,29855.8203125,-1,24.600961266801548,15.716949462890625,3696.246826171875,-1,False,False,True,False,388.45210038870573,1,0.06971801817417145,0.04131678491830826,-0.34560921788215637,0.934872567653656,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
